,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,class
TCGA-ZF-AA4X,-1.9867553,0.7891577,-0.11573191,0.44530767,-1.8506501,0.7589542,1.3147863,1.8258147,0.43689847,0.06422207,0.7377134,-1.6075647,-0.9352352,-0.28130558,0.88797516,-0.21153934,1.2641065,0.38407493,-1.7922114,-1.3087673,-0.085449144,-0.27009332,-0.64415586,0.80754524,LumP
TCGA-ZF-AA51,-0.008161329,1.3682078,-0.2987436,-0.26572984,-3.9781241,-1.1902841,1.1540289,1.5354544,1.0792607,2.19804,0.1303525,-1.3027318,-2.2622945,-0.37974668,1.5884112,-0.14171913,0.38546574,0.4091089,-1.8743323,-2.1157496,0.93833375,0.76730096,-2.8580966,-0.42969245,LumP
TCGA-ZF-AA52,0.30838725,0.24822858,-0.22533295,-0.70692337,-2.4869847,-0.8033303,1.0275161,1.0691609,0.53319734,2.35731,-0.39132285,-0.6403574,-1.2905095,-0.063207656,1.228669,0.05343771,0.31911117,0.4116536,-1.278558,-1.6915617,0.84880906,0.6666556,-2.0750568,-0.22074555,Stroma-rich
TCGA-ZF-AA53,0.45484117,0.09355652,0.4325113,0.24095133,-3.9504435,-0.76816314,1.1426024,1.8005149,0.9935812,2.784073,-0.2464265,-0.3495603,-1.7405027,-0.85903096,1.4638155,0.1162135,0.31222475,-0.2947563,-1.2618086,-2.6180365,2.4090087,1.7925884,-2.1901243,-1.2635896,Ba/Sq
TCGA-ZF-AA54,0.6309385,-0.08955822,-0.0423282,0.501892,-2.069382,-0.42757693,0.841353,1.5111775,-0.074049965,1.7136629,-0.009508938,-0.33566913,-1.0971016,-1.2057676,1.2260969,0.105201244,0.52716887,-0.17757526,-0.20266518,-1.4348881,1.463867,1.3312032,-0.7177892,-0.7559202,Ba/Sq
TCGA-ZF-AA56,-0.0777193,0.70401514,0.56978273,0.92264104,-2.4936888,-0.02952918,0.4759715,1.3926988,0.88563365,0.74783075,0.1130099,-0.47973624,-0.81476223,-1.0184462,0.57967204,-0.75285137,0.52062744,-0.7621165,-1.1537385,-1.5423781,1.231188,1.4568679,-0.8665405,-1.0105855,Ba/Sq
TCGA-ZF-AA58,0.45603445,-0.4319733,0.32157356,0.3103972,-1.7472891,-0.19966064,0.99266154,1.4587259,-0.40619206,1.8237466,-0.09272555,-0.09712894,-0.7969582,-0.7651032,1.2694902,0.41064057,0.4205167,-0.12350256,0.0055840015,-1.7968678,1.7778215,0.8791962,-0.13394244,-0.9129523,Ba/Sq
TCGA-ZF-AA5H,-0.017609756,0.208496,0.5281649,1.1620326,-1.5856757,0.5501545,0.9328787,1.6958852,-0.24811146,0.8288908,0.110052735,-0.45482075,-0.40540284,-1.0264966,1.024388,-0.013559312,0.5081398,-0.48647004,0.16294736,-1.9994555,1.5088806,0.8933331,0.7700816,-1.060795,Ba/Sq
TCGA-ZF-AA5N,0.56504095,2.1701293,-0.06282824,0.13627842,-6.0836916,-2.0009851,1.1453218,1.9561436,1.7851303,3.2158585,-0.32237935,-1.1371925,-3.1979513,-0.8629575,2.2245216,-0.56883687,0.61536705,0.35429537,-2.9358482,-2.951041,1.7064345,1.5398129,-3.8692062,-1.2311019,LumP
TCGA-ZF-AA5P,0.5614702,0.4840365,-0.32893282,-0.19356108,-1.666397,-0.9148337,0.49828315,0.8418859,0.21082193,1.6065718,-0.43975964,-0.2791933,-1.0125252,-0.71554613,1.1311045,-0.50286514,0.61538714,0.329662,-0.90305066,-0.70109946,0.45813638,0.700999,-1.4449044,-0.29040685,Stroma-rich
